cisp,mes,ano,mes_ano,aisp,risp,munic,mcirc,regiao,hom_doloso,lesao_corp_morte,latrocinio,cvli,hom_por_interv_policial,feminicidio,letalidade_violenta,tentat_hom,tentativa_feminicidio,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,roubo_transeunte,roubo_celular,roubo_em_coletivo,roubo_rua,roubo_veiculo,roubo_carga,roubo_comercio,roubo_residencia,roubo_banco,roubo_cx_eletronico,roubo_conducao_saque,roubo_apos_saque,roubo_bicicleta,outros_roubos,total_roubos,furto_veiculos,furto_transeunte,furto_coletivo,furto_celular,furto_bicicleta,outros_furtos,total_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas,posse_drogas,trafico_drogas,apreensao_drogas_sem_autor,recuperacao_veiculos,apf,aaapai,cmp,cmba,ameaca,pessoas_desaparecidas,encontro_cadaver,encontro_ossada,pol_militares_mortos_serv,pol_civis_mortos_serv,registro_ocorrencias,fase
65,6,2025,2025-06-01,34,3,Magé,3302502,Baixada Fluminense,1,0,0,1,1,0.0,2,1,0.0,22,2,1,15,2,1,0,3,5,0,2,0,0,0.0,0,0,0.0,2,12,3,4,0,12,1.0,32,52,0,3,0,58,12,0.0,10.0,3.0,5,19.0,0.0,3.0,0.0,29,4,0,0,0,0,304,3
66,6,2025,2025-06-01,34,3,Magé,3302502,Baixada Fluminense,1,0,0,1,0,0.0,1,0,0.0,70,9,1,18,6,12,0,18,6,1,0,0,0,0.0,0,0,0.0,4,29,17,16,3,114,6.0,66,222,0,3,0,97,4,2.0,2.0,0.0,12,27.0,0.0,7.0,0.0,96,8,0,0,0,0,743,3
67,6,2025,2025-06-01,34,3,Guapimirim,3301850,Baixada Fluminense,1,0,0,1,0,0.0,1,0,0.0,27,2,0,21,1,1,0,2,2,0,0,0,0,0.0,0,0,0.0,0,4,1,0,0,4,2.0,15,22,0,0,0,35,10,5.0,4.0,1.0,0,10.0,1.0,8.0,0.0,33,1,0,0,0,0,239,3
1,7,2025,2025-07-01,5,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,0,0.0,15,2,0,3,39,32,3,74,0,0,0,0,0,0.0,0,0,0.0,2,76,2,58,50,124,2.0,115,351,0,0,0,102,5,4.0,0.0,1.0,0,35.0,2.0,10.0,3.0,10,3,0,0,0,0,779,3
4,7,2025,2025-07-01,5,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,0,0.0,24,2,0,23,27,33,4,64,0,0,0,0,0,0.0,0,0,0.0,4,68,12,33,20,139,0.0,63,267,0,1,0,30,11,1.0,10.0,0.0,6,33.0,5.0,14.0,1.0,13,10,0,0,0,0,752,3
5,7,2025,2025-07-01,5,1,Rio de Janeiro,3304557,Capital,1,0,0,1,0,0.0,1,0,0.0,64,3,0,10,58,62,1,121,1,1,2,0,0,0.0,0,1,0.0,11,137,12,57,16,302,5.0,196,588,0,3,0,173,20,5.0,13.0,3.0,4,53.0,9.0,16.0,3.0,49,6,0,0,0,0,1377,3
6,7,2025,2025-07-01,4,1,Rio de Janeiro,3304557,Capital,2,0,0,2,0,0.0,2,0,1.0,18,2,2,38,20,12,5,37,5,0,0,0,0,0.0,0,0,1.0,7,50,9,15,21,83,1.0,71,200,0,3,0,47,4,2.0,2.0,0.0,8,13.0,5.0,7.0,4.0,18,0,0,0,0,0,561,3
7,7,2025,2025-07-01,5,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,0,0.0,13,1,0,1,7,13,0,20,0,0,0,0,0,0.0,0,0,0.0,3,23,10,5,1,6,2.0,32,56,0,2,0,53,8,1.0,6.0,1.0,2,11.0,2.0,0.0,0.0,22,1,0,0,0,0,242,3
9,7,2025,2025-07-01,2,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,1,0.0,22,1,0,16,44,57,3,104,3,0,3,0,0,0.0,0,1,4.0,5,120,22,70,30,202,16.0,120,460,0,3,0,181,6,2.0,2.0,2.0,3,32.0,13.0,2.0,3.0,36,0,2,0,0,0,1223,3
10,7,2025,2025-07-01,2,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,0,0.0,18,2,0,28,60,72,3,135,4,0,3,0,0,0.0,0,0,1.0,22,165,11,23,30,154,14.0,250,482,0,5,0,174,10,9.0,1.0,0.0,4,30.0,6.0,2.0,1.0,20,4,0,1,0,0,1251,3
11,7,2025,2025-07-01,23,1,Rio de Janeiro,3304557,Capital,1,0,0,1,0,0.0,1,0,0.0,8,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1,0,0,5,0.0,5,11,0,0,0,18,1,0.0,1.0,0.0,2,0.0,0.0,1.0,0.0,1,0,0,0,0,0,81,3
12,7,2025,2025-07-01,19,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,1,0.0,26,5,0,9,16,12,0,28,0,0,5,3,0,0.0,0,0,0.0,11,47,5,30,7,113,12.0,220,387,0,1,0,295,5,5.0,0.0,0.0,1,22.0,5.0,10.0,1.0,32,2,0,0,0,0,1145,3
13,7,2025,2025-07-01,19,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,0,0.0,18,0,0,9,10,2,0,12,0,1,1,0,0,0.0,0,1,0.0,6,21,4,10,4,33,13.0,116,180,0,3,0,109,4,3.0,1.0,0.0,0,14.0,0.0,1.0,0.0,19,2,0,0,0,0,566,3
14,7,2025,2025-07-01,23,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,0,0.0,16,0,1,9,13,22,0,35,1,0,1,0,0,0.0,0,0,0.0,6,43,7,28,6,173,48.0,202,464,0,1,0,247,5,1.0,3.0,1.0,0,20.0,9.0,3.0,0.0,20,4,0,0,0,0,1094,3
15,7,2025,2025-07-01,23,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,0,0.0,12,2,3,14,7,10,0,17,1,0,1,0,0,0.0,0,0,0.0,19,38,7,13,16,40,3.0,58,137,0,3,0,139,6,2.0,3.0,1.0,2,11.0,6.0,4.0,0.0,19,1,1,0,0,0,594,3
16,7,2025,2025-07-01,31,2,Rio de Janeiro,3304557,Capital,2,0,0,2,2,0.0,4,4,1.0,61,1,4,59,42,29,9,80,8,1,10,2,0,0.0,0,1,2.0,57,161,20,18,51,305,9.0,338,741,0,7,0,512,9,3.0,5.0,1.0,6,55.0,28.0,18.0,8.0,75,4,0,0,0,0,2315,3
17,7,2025,2025-07-01,4,1,Rio de Janeiro,3304557,Capital,1,0,1,2,0,0.0,2,1,0.0,33,4,6,30,28,37,9,74,19,7,1,0,0,0.0,0,0,0.0,22,123,20,18,12,113,3.0,139,305,0,3,0,109,10,2.0,7.0,1.0,8,33.0,9.0,6.0,5.0,33,7,0,0,1,0,924,3
18,7,2025,2025-07-01,6,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,0,0.0,20,1,1,26,66,102,4,172,12,0,2,0,0,0.0,0,0,1.0,26,213,16,32,21,218,9.0,149,445,0,0,1,92,5,4.0,0.0,1.0,2,26.0,7.0,3.0,1.0,24,0,0,0,0,0,1118,3
19,7,2025,2025-07-01,6,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,1.0,1,1,0.0,26,2,0,17,55,37,4,96,9,0,3,0,0,0.0,1,0,0.0,29,138,8,26,19,83,2.0,185,323,0,7,0,190,5,2.0,3.0,0.0,3,29.0,13.0,12.0,4.0,35,2,0,0,0,0,1107,3
20,7,2025,2025-07-01,6,1,Rio de Janeiro,3304557,Capital,0,0,0,0,2,0.0,2,5,0.0,30,0,1,18,26,39,4,69,11,0,0,0,0,0.0,0,0,1.0,17,98,7,7,15,49,6.0,142,226,0,5,0,145,5,2.0,3.0,0.0,13,21.0,2.0,5.0,1.0,35,1,0,0,0,0,946,3
21,7,2025,2025-07-01,22,1,Rio de Janeiro,3304557,Capital,4,0,0,4,1,0.0,5,7,0.0,60,8,1,56,35,61,19,115,28,7,6,0,0,0.0,0,0,0.0,36,192,33,23,19,61,1.0,198,335,0,4,0,210,23,3.0,12.0,8.0,129,74.0,13.0,51.0,5.0,58,13,0,0,0,0,1555,3
22,7,2025,2025-07-01,16,1,Rio de Janeiro,3304557,Capital,2,0,0,2,0,0.0,2,0,0.0,29,0,0,28,22,24,0,46,17,10,1,0,0,0.0,0,0,0.0,3,77,27,9,10,20,0.0,104,170,0,0,0,106,8,4.0,3.0,1.0,25,30.0,2.0,10.0,1.0,29,8,0,0,0,0,771,3
23,7,2025,2025-07-01,3,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,1,0.0,25,1,1,15,20,27,1,48,14,0,0,1,0,0.0,0,0,0.0,15,78,19,4,10,20,0.0,67,120,0,2,0,75,1,0.0,1.0,0.0,6,18.0,2.0,4.0,0.0,27,3,0,0,0,0,546,3
24,7,2025,2025-07-01,3,1,Rio de Janeiro,3304557,Capital,1,0,1,2,0,0.0,2,0,0.0,46,2,0,26,45,52,4,101,66,0,6,0,0,0.0,1,0,0.0,37,211,17,8,16,40,0.0,75,156,0,0,0,121,4,1.0,2.0,1.0,6,16.0,0.0,5.0,1.0,29,3,0,0,0,0,790,3
25,7,2025,2025-07-01,3,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,1,0.0,30,2,0,24,18,31,9,58,12,1,4,0,0,0.0,0,0,0.0,18,93,5,11,33,67,4.0,72,192,0,0,0,104,7,1.0,4.0,2.0,26,16.0,0.0,15.0,5.0,28,5,0,0,0,0,791,3
26,7,2025,2025-07-01,3,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,2,0.0,38,1,1,11,34,51,3,88,22,0,0,0,0,0.0,0,0,0.0,21,131,9,7,21,49,2.0,92,180,0,3,0,135,4,1.0,2.0,1.0,21,19.0,3.0,3.0,4.0,30,1,0,0,0,0,780,3
27,7,2025,2025-07-01,41,2,Rio de Janeiro,3304557,Capital,6,0,0,6,1,0.0,7,3,1.0,44,1,1,22,72,57,6,135,66,8,4,0,0,0.0,0,1,0.0,38,252,48,8,9,22,5.0,103,195,0,2,0,210,8,3.0,5.0,0.0,37,37.0,5.0,8.0,1.0,37,6,2,0,0,0,1121,3
28,7,2025,2025-07-01,18,2,Rio de Janeiro,3304557,Capital,1,0,0,1,2,0.0,3,0,0.0,28,7,0,20,20,29,2,51,27,0,1,1,0,0.0,0,0,0.0,5,85,5,6,6,22,1.0,71,111,0,3,0,107,1,0.0,1.0,0.0,13,24.0,1.0,5.0,0.0,44,3,0,1,0,0,709,3
29,7,2025,2025-07-01,9,2,Rio de Janeiro,3304557,Capital,4,0,0,4,3,0.0,7,3,0.0,45,4,3,34,82,70,33,185,79,6,5,1,0,0.0,0,0,1.0,33,310,25,53,33,78,5.0,167,361,0,3,0,182,13,1.0,7.0,5.0,79,42.0,1.0,8.0,2.0,56,6,0,0,0,0,1510,3
30,7,2025,2025-07-01,9,2,Rio de Janeiro,3304557,Capital,1,0,1,2,0,0.0,2,1,0.0,43,2,1,27,58,41,22,121,44,0,2,1,0,0.0,0,0,0.0,19,187,20,4,17,24,0.0,61,126,0,2,0,141,2,0.0,1.0,1.0,12,10.0,0.0,5.0,1.0,42,2,0,0,0,0,795,3
31,7,2025,2025-07-01,41,2,Rio de Janeiro,3304557,Capital,1,0,0,1,1,0.0,2,3,0.0,34,3,0,18,33,45,12,90,58,15,0,0,0,0.0,0,0,0.0,6,169,28,2,2,16,0.0,40,88,0,0,1,81,10,0.0,7.0,3.0,30,15.0,1.0,3.0,1.0,35,4,0,0,0,0,605,3
32,7,2025,2025-07-01,18,2,Rio de Janeiro,3304557,Capital,9,0,0,9,2,0.0,11,14,0.0,104,16,2,64,83,78,14,175,47,1,2,2,0,0.0,0,0,0.0,28,255,19,45,49,157,9.0,203,482,0,16,1,484,5,1.0,4.0,0.0,23,59.0,7.0,18.0,2.0,129,15,1,0,0,0,2317,3
33,7,2025,2025-07-01,14,2,Rio de Janeiro,3304557,Capital,2,0,0,2,0,0.0,2,1,0.0,65,5,5,55,27,49,9,85,28,3,3,1,0,0.0,0,1,0.0,9,130,24,2,9,35,2.0,86,158,0,2,0,107,2,0.0,2.0,0.0,22,37.0,2.0,12.0,0.0,48,4,1,0,0,0,856,3
34,7,2025,2025-07-01,14,2,Rio de Janeiro,3304557,Capital,7,0,0,7,3,0.0,10,5,1.0,128,12,4,33,45,34,1,80,56,8,2,1,0,0.0,0,1,0.0,11,159,31,9,2,36,1.0,190,269,0,6,1,135,30,0.0,21.0,9.0,44,110.0,5.0,13.0,0.0,93,11,1,0,0,0,1302,3
35,7,2025,2025-07-01,40,2,Rio de Janeiro,3304557,Capital,1,0,0,1,0,0.0,1,4,1.0,203,11,9,75,50,80,3,133,53,5,3,1,0,0.0,0,1,0.0,20,216,62,14,13,69,6.0,277,441,0,11,1,445,9,6.0,3.0,0.0,41,66.0,1.0,21.0,0.0,169,20,0,0,0,0,2459,3
36,7,2025,2025-07-01,27,2,Rio de Janeiro,3304557,Capital,3,0,0,3,0,0.0,3,1,2.0,109,20,7,29,28,17,1,46,11,2,0,0,0,0.0,0,0,0.0,4,63,12,14,6,28,1.0,86,147,0,12,0,255,1,0.0,1.0,0.0,21,30.0,2.0,6.0,1.0,134,13,1,0,0,0,1154,3
37,7,2025,2025-07-01,17,1,Rio de Janeiro,3304557,Capital,3,0,0,3,0,0.0,3,1,0.0,80,8,1,22,3,2,1,6,7,2,1,0,0,0.0,0,0,0.0,5,21,16,5,5,22,1.0,56,105,0,4,0,122,7,4.0,2.0,1.0,15,27.0,2.0,10.0,0.0,46,8,0,2,0,0,756,3
38,7,2025,2025-07-01,16,1,Rio de Janeiro,3304557,Capital,1,0,0,1,0,0.0,1,2,0.0,36,4,3,26,25,32,1,58,28,9,0,0,0,0.0,0,0,1.0,20,116,20,4,12,22,1.0,55,114,0,4,2,170,12,0.0,9.0,3.0,40,33.0,5.0,8.0,1.0,37,6,0,0,0,0,856,3
39,7,2025,2025-07-01,41,2,Rio de Janeiro,3304557,Capital,5,1,0,6,0,0.0,6,2,1.0,40,4,2,46,57,31,17,105,142,16,0,0,0,0.0,0,0,0.0,42,305,14,15,13,33,1.0,67,143,0,0,0,165,17,1.0,14.0,2.0,108,51.0,2.0,8.0,2.0,39,7,1,0,0,0,1075,3
40,7,2025,2025-07-01,9,2,Rio de Janeiro,3304557,Capital,3,0,1,4,0,0.0,4,2,0.0,28,5,2,16,31,33,0,64,58,6,2,1,0,0.0,0,0,0.0,20,151,14,7,2,30,1.0,56,110,0,0,0,84,4,0.0,3.0,1.0,18,36.0,1.0,3.0,0.0,25,2,0,0,0,0,598,3
41,7,2025,2025-07-01,18,2,Rio de Janeiro,3304557,Capital,1,0,0,1,2,0.0,3,2,0.0,42,0,1,28,17,25,2,44,11,0,3,0,0,0.0,0,0,0.0,7,65,6,9,15,29,0.0,69,128,0,7,0,177,1,0.0,0.0,1.0,14,24.0,0.0,2.0,0.0,38,8,0,0,0,0,787,3
42,7,2025,2025-07-01,31,2,Rio de Janeiro,3304557,Capital,0,1,0,1,0,0.0,1,6,0.0,69,2,0,44,36,24,7,67,15,1,3,0,0,0.0,0,0,0.0,14,100,26,9,18,104,9.0,155,321,0,8,0,294,13,4.0,8.0,1.0,12,48.0,2.0,7.0,1.0,75,2,0,0,0,0,1384,3
43,7,2025,2025-07-01,27,2,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,0,0.0,60,7,1,41,9,26,1,36,8,1,2,0,0,0.0,0,0,0.0,1,48,15,0,2,17,1.0,26,61,0,5,0,134,1,0.0,1.0,0.0,2,18.0,0.0,7.0,0.0,86,9,1,0,0,0,673,3
44,7,2025,2025-07-01,3,1,Rio de Janeiro,3304557,Capital,1,0,0,1,0,0.0,1,1,0.0,31,3,1,31,45,41,5,91,31,2,1,0,0,0.0,0,0,0.0,24,149,20,11,13,27,0.0,84,155,0,5,0,130,8,1.0,4.0,3.0,17,29.0,3.0,5.0,4.0,27,2,0,0,0,0,823,3
48,7,2025,2025-07-01,24,3,Seropédica,3305554,Baixada Fluminense,1,0,0,1,0,0.0,1,0,0.0,28,1,3,8,1,0,0,1,0,2,0,0,0,0.0,0,0,0.0,1,4,7,1,1,5,3.0,20,37,0,2,0,49,3,1.0,2.0,0.0,7,16.0,0.0,4.0,0.0,38,4,1,0,0,0,332,3
50,7,2025,2025-07-01,24,3,Itaguaí,3302007,Baixada Fluminense,1,0,0,1,2,0.0,3,3,0.0,47,3,1,9,5,7,0,12,6,1,3,0,0,0.0,0,0,0.0,2,24,16,0,0,8,1.0,37,62,0,0,0,79,9,4.0,5.0,0.0,13,30.0,2.0,11.0,0.0,42,3,0,0,0,0,414,3
51,7,2025,2025-07-01,24,3,Paracambi,3303609,Baixada Fluminense,4,0,0,4,0,0.0,4,3,0.0,13,1,4,1,1,2,0,3,1,0,0,0,0,0.0,0,0,0.0,0,4,1,0,0,1,1.0,16,19,0,1,0,34,14,8.0,2.0,4.0,1,12.0,1.0,5.0,0.0,17,2,0,0,0,0,164,3
52,7,2025,2025-07-01,20,3,Nova Iguaçu,3303500,Baixada Fluminense,2,0,0,2,0,0.0,2,3,1.0,54,3,1,36,52,67,8,127,44,0,2,2,0,0.0,0,0,1.0,14,190,55,20,1,37,4.0,138,255,0,5,0,156,7,7.0,0.0,0.0,23,40.0,9.0,19.0,1.0,65,9,1,0,0,0,1226,3
53,7,2025,2025-07-01,20,3,Mesquita,3302858,Baixada Fluminense,1,0,1,2,1,0.0,3,7,0.0,67,1,1,12,52,26,2,80,19,0,2,0,0,0.0,0,0,0.0,14,115,17,1,2,9,2.0,43,74,0,1,0,118,15,3.0,8.0,4.0,11,23.0,4.0,5.0,2.0,45,7,0,0,0,0,602,3
54,7,2025,2025-07-01,39,3,Belford Roxo,3300456,Baixada Fluminense,5,0,0,5,2,0.0,7,6,0.0,129,12,6,41,77,98,11,186,68,5,9,0,0,0.0,1,0,0.0,16,285,52,12,3,11,4.0,65,147,0,7,0,178,19,2.0,15.0,2.0,61,66.0,3.0,33.0,1.0,102,20,1,0,0,0,1376,3
55,7,2025,2025-07-01,24,3,Queimados,3304144,Baixada Fluminense,1,0,0,1,0,0.0,1,5,0.0,63,5,5,19,9,11,0,20,7,1,0,2,0,0.0,0,0,0.0,4,34,12,6,0,13,2.0,45,78,0,0,0,104,2,1.0,1.0,0.0,10,27.0,3.0,10.0,0.0,51,15,1,0,0,0,558,3
56,7,2025,2025-07-01,20,3,Nova Iguaçu,3303500,Baixada Fluminense,4,0,0,4,0,0.0,4,2,0.0,80,14,0,23,45,45,3,93,33,1,0,2,0,0.0,0,1,0.0,14,144,19,1,1,10,2.0,83,116,0,0,0,145,2,0.0,2.0,0.0,12,41.0,4.0,7.0,0.0,104,10,0,0,0,0,851,3
57,7,2025,2025-07-01,20,3,Nilópolis,3303203,Baixada Fluminense,2,0,0,2,1,0.0,3,1,0.0,47,2,2,12,30,42,0,72,21,0,1,0,0,0.0,0,2,0.0,9,105,26,5,1,10,0.0,104,146,0,1,0,147,4,2.0,1.0,1.0,8,20.0,1.0,11.0,1.0,54,3,0,0,0,0,785,3
58,7,2025,2025-07-01,20,3,Nova Iguaçu,3303500,Baixada Fluminense,10,0,0,10,1,0.0,11,6,0.0,111,14,5,40,57,68,12,137,63,5,3,1,0,0.0,0,0,1.0,15,225,30,4,1,14,3.0,53,105,0,5,0,235,6,4.0,1.0,1.0,9,31.0,2.0,14.0,1.0,144,14,1,0,0,0,1298,3
59,7,2025,2025-07-01,15,3,Duque de Caxias,3301702,Baixada Fluminense,6,0,0,6,1,1.0,8,6,0.0,119,6,6,41,127,134,6,267,91,26,6,1,0,0.0,0,4,0.0,31,426,44,46,11,46,0.0,233,380,0,3,0,239,10,3.0,7.0,0.0,91,70.0,4.0,14.0,0.0,114,19,0,0,1,0,2004,3
60,7,2025,2025-07-01,15,3,Duque de Caxias,3301702,Baixada Fluminense,9,0,0,9,0,0.0,9,16,0.0,49,6,6,27,37,55,0,92,93,26,1,0,0,0.0,0,0,0.0,15,227,26,1,2,14,2.0,52,97,0,7,0,180,5,0.0,5.0,0.0,19,33.0,4.0,12.0,0.0,61,12,0,0,0,0,971,3
61,7,2025,2025-07-01,15,3,Duque de Caxias,3301702,Baixada Fluminense,1,0,0,1,0,0.0,1,1,0.0,29,5,3,4,0,2,0,2,5,3,0,0,0,0.0,0,0,0.0,2,12,4,1,0,2,0.0,16,23,0,0,0,37,0,0.0,0.0,0.0,4,7.0,0.0,0.0,0.0,31,1,0,0,0,0,191,3
62,7,2025,2025-07-01,15,3,Duque de Caxias,3301702,Baixada Fluminense,2,0,0,2,0,0.0,2,4,0.0,33,5,1,18,23,14,1,38,59,7,0,1,0,0.0,0,0,1.0,12,118,8,2,1,8,2.0,40,61,0,2,0,97,7,0.0,7.0,0.0,19,23.0,0.0,3.0,0.0,35,5,0,0,0,0,523,3
63,7,2025,2025-07-01,24,3,Japeri,3302270,Baixada Fluminense,1,0,0,1,4,0.0,5,4,0.0,25,2,1,9,10,4,0,14,2,0,0,0,0,0.0,0,0,0.0,1,17,7,1,1,6,2.0,22,39,0,3,0,50,17,6.0,8.0,3.0,12,21.0,2.0,5.0,0.0,29,6,0,0,0,0,322,3
64,7,2025,2025-07-01,21,3,São João de Meriti,3305109,Baixada Fluminense,10,0,0,10,3,1.0,14,14,1.0,135,7,3,66,98,101,25,224,106,17,5,2,0,0.0,0,1,1.0,50,406,78,14,3,55,1.0,183,334,0,3,0,308,13,0.0,12.0,1.0,57,56.0,14.0,12.0,1.0,115,13,1,0,0,0,2057,3
65,7,2025,2025-07-01,34,3,Magé,3302502,Baixada Fluminense,0,0,0,0,1,0.0,1,4,0.0,21,2,1,13,5,0,0,5,3,0,1,0,0,0.0,0,0,0.0,4,13,7,4,1,13,4.0,18,47,0,2,0,61,22,1.0,19.0,2.0,9,30.0,7.0,7.0,0.0,34,6,0,0,0,0,326,3
66,7,2025,2025-07-01,34,3,Magé,3302502,Baixada Fluminense,3,0,0,3,0,1.0,4,3,0.0,36,6,1,27,8,8,0,16,9,2,0,1,0,0.0,0,0,0.0,1,29,11,1,0,13,4.0,49,78,0,3,1,122,4,1.0,2.0,1.0,13,19.0,3.0,8.0,0.0,98,6,0,0,0,0,619,3
67,7,2025,2025-07-01,34,3,Guapimirim,3301850,Baixada Fluminense,0,0,0,0,0,0.0,0,2,0.0,16,1,0,19,2,0,0,2,3,0,0,1,0,0.0,0,0,0.0,1,7,3,0,0,2,2.0,15,22,0,2,0,43,5,3.0,2.0,0.0,5,6.0,0.0,8.0,0.0,27,1,0,0,0,0,252,3
1,8,2025,2025-08-01,5,1,Rio de Janeiro,3304557,Capital,1,0,0,1,0,0.0,1,0,0.0,11,0,0,5,25,20,3,48,0,1,0,0,0,0.0,0,0,0.0,4,53,2,54,27,85,4.0,96,268,0,4,0,93,2,0.0,2.0,0.0,0,22.0,3.0,13.0,2.0,11,3,1,0,0,0,653,3
4,8,2025,2025-08-01,5,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,0,0.0,32,0,1,27,20,19,0,39,1,0,0,0,0,0.0,0,1,0.0,8,49,8,30,23,172,5.0,70,308,0,2,0,63,18,4.0,13.0,1.0,0,31.0,4.0,12.0,1.0,18,2,0,0,0,0,728,3
5,8,2025,2025-08-01,5,1,Rio de Janeiro,3304557,Capital,3,0,0,3,0,1.0,4,2,0.0,43,1,0,15,46,41,2,89,1,1,1,0,0,0.0,0,1,0.0,7,100,12,62,10,245,2.0,199,530,0,2,0,154,18,4.0,16.0,0.0,1,41.0,10.0,12.0,6.0,25,5,1,0,0,0,1244,3
6,8,2025,2025-08-01,4,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,3,0.0,37,2,0,33,23,24,14,61,2,1,0,0,0,0.0,0,0,2.0,10,76,8,16,15,128,1.0,88,256,0,5,0,38,8,5.0,3.0,0.0,15,18.0,6.0,5.0,2.0,34,3,0,0,0,0,660,3
7,8,2025,2025-08-01,5,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,0,1.0,6,1,0,2,10,7,1,18,0,0,0,0,0,0.0,0,0,1.0,4,23,11,0,1,11,0.0,26,49,0,1,0,32,3,0.0,3.0,0.0,0,3.0,1.0,0.0,0.0,17,0,0,0,0,0,210,3
9,8,2025,2025-08-01,2,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,0,0.0,31,4,2,25,40,29,3,72,2,0,1,1,0,0.0,0,0,3.0,2,81,16,68,28,142,29.0,121,404,0,7,0,152,2,2.0,0.0,0.0,2,28.0,6.0,2.0,2.0,26,7,1,0,0,0,1086,3
10,8,2025,2025-08-01,2,1,Rio de Janeiro,3304557,Capital,0,1,0,1,0,0.0,1,0,0.0,17,1,0,35,43,49,3,95,2,0,2,0,0,0.0,0,0,1.0,11,111,15,26,53,157,18.0,230,499,0,7,0,113,10,7.0,3.0,0.0,3,40.0,6.0,2.0,2.0,35,4,0,0,0,0,1167,3
11,8,2025,2025-08-01,23,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,1,0.0,4,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,1,2,2,11,0.0,4,20,0,1,0,20,2,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,8,5,0,0,0,0,111,3
12,8,2025,2025-08-01,19,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,0,0.0,19,1,1,7,12,19,3,34,1,0,3,0,0,1.0,0,0,1.0,9,49,6,39,5,126,13.0,196,385,0,8,0,227,4,2.0,2.0,0.0,3,34.0,4.0,13.0,3.0,28,2,1,0,0,0,1035,3
13,8,2025,2025-08-01,19,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,0,0.0,11,1,0,11,6,8,0,14,1,0,3,2,0,0.0,0,0,0.0,3,23,5,26,3,58,5.0,123,220,0,2,0,76,3,1.0,2.0,0.0,0,27.0,1.0,2.0,0.0,25,0,0,0,0,0,551,3
14,8,2025,2025-08-01,23,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,0,0.0,15,0,2,15,18,22,0,40,1,0,1,2,0,0.0,0,0,1.0,6,51,12,43,3,216,35.0,189,498,0,8,0,191,5,1.0,4.0,0.0,1,44.0,7.0,3.0,0.0,26,4,0,0,0,0,1076,3
15,8,2025,2025-08-01,23,1,Rio de Janeiro,3304557,Capital,0,0,0,0,0,0.0,0,1,0.0,13,0,0,18,6,16,1,23,1,0,0,0,0,0.0,0,0,0.0,10,34,8,13,20,56,4.0,79,180,0,1,0,131,6,2.0,4.0,0.0,3,19.0,1.0,5.0,0.0,21,3,1,0,0,0,638,3
16,8,2025,2025-08-01,31,2,Rio de Janeiro,3304557,Capital,3,0,0,3,0,0.0,3,2,0.0,49,7,4,40,39,16,10,65,5,0,4,1,0,0.0,0,1,2.0,48,126,29,23,54,144,8.0,258,516,0,8,0,402,9,2.0,6.0,1.0,2,59.0,21.0,7.0,6.0,71,5,1,0,0,0,1868,3
17,8,2025,2025-08-01,4,1,Rio de Janeiro,3304557,Capital,2,0,0,2,0,0.0,2,0,0.0,29,0,3,43,23,55,8,86,15,0,1,2,0,0.0,0,0,0.0,18,122,15,21,15,207,2.0,108,368,0,5,0,96,3,2.0,1.0,0.0,8,34.0,1.0,8.0,1.0,16,6,0,0,0,0,957,3
18,8,2025,2025-08-01,6,1,Rio de Janeiro,3304557,Capital,2,0,1,3,0,0.0,3,7,0.0,26,3,0,33,44,87,19,150,16,0,10,0,0,0.0,0,0,2.0,18,196,20,37,24,261,1.0,156,499,0,2,0,83,5,4.0,1.0,0.0,2,32.0,4.0,0.0,3.0,28,4,0,0,0,0,1195,3
